shipment_id,inspection_status,defect_type
11791,Pass,Damaged Item
11792,Pass,Packaging
11793,Pass,Damaged Item
11794,Pass,Packaging
11795,Pass,Packaging
11796,Pass,Late Arrival
11797,Pass,None
11798,Pass,Late Arrival
11799,Fail,Late Arrival
11800,Pass,None
11801,Pass,Damaged Item
11802,Pass,Packaging
11803,Pass,Late Arrival
11804,Fail,None
11805,Pass,Damaged Item
11806,Pass,None
11807,Pass,None
11808,Pass,None
11809,Pass,Packaging
11810,Pass,None
11811,Pass,None
11812,Pass,Packaging
11813,Fail,Packaging
11814,Pass,Damaged Item
11815,Pass,Packaging
11816,Pass,None
11817,Pass,None
11818,Pass,Late Arrival
11819,Pass,Late Arrival
11820,Pass,Damaged Item
11821,Pass,Packaging
11822,Pass,Damaged Item
11823,Pass,Late Arrival
11824,Pass,Packaging
11825,Pass,Packaging
11826,Pass,Damaged Item
11827,Pass,None
11828,Pass,Late Arrival
11829,Pass,None
11830,Pass,Packaging
11831,Pass,Packaging
11832,Pass,None
11833,Pass,Late Arrival
11834,Pass,Late Arrival
11835,Pass,Late Arrival
11836,Pass,None
11837,Fail,Packaging
11838,Pass,None
11839,Fail,Late Arrival
11840,Pass,Damaged Item
11841,Pass,Late Arrival
11842,Pass,Late Arrival
11843,Pass,None
11844,Pass,None
11845,Pass,Damaged Item
11846,Pass,Packaging
11847,Pass,None
11848,Pass,Packaging
11849,Pass,Packaging
11850,Pass,Late Arrival
11851,Pass,Damaged Item
11852,Pass,Packaging
11853,Pass,None
11854,Pass,Damaged Item
11855,Pass,Packaging
11856,Pass,Late Arrival
11857,Fail,Damaged Item
11858,Pass,Late Arrival
11859,Pass,Damaged Item
11860,Pass,Late Arrival
11861,Pass,Late Arrival
11862,Pass,Damaged Item
11863,Pass,Damaged Item
11864,Pass,None
11865,Pass,Damaged Item
11866,Pass,Packaging
11867,Pass,Damaged Item
11868,Pass,None
11869,Pass,Packaging
11870,Pass,Damaged Item
11871,Pass,Late Arrival
11872,Pass,Late Arrival
11873,Pass,Packaging
11874,Pass,None
11875,Fail,Damaged Item
11876,Pass,None
11877,Pass,Packaging
11878,Pass,Late Arrival
11879,Pass,Packaging
11880,Pass,Packaging
11881,Pass,Packaging
11882,Pass,None
11883,Pass,None
11884,Pass,Damaged Item
11885,Pass,Damaged Item
11886,Pass,Packaging
11887,Fail,Damaged Item
11888,Pass,Damaged Item
11889,Pass,Late Arrival
11890,Pass,Late Arrival
11891,Pass,Damaged Item
11892,Pass,Damaged Item
11893,Pass,Packaging
11894,Pass,None
11895,Pass,Damaged Item
11896,Pass,Late Arrival
11897,Pass,Late Arrival
11898,Pass,Packaging
11899,Pass,Late Arrival
11900,Pass,Packaging
11901,Pass,None
11902,Pass,Late Arrival
11903,Pass,Packaging
11904,Pass,Damaged Item
11905,Pass,Packaging
11906,Pass,Packaging
11907,Pass,Packaging
11908,Pass,Packaging
11909,Pass,Packaging
11910,Pass,None
11911,Pass,Late Arrival
11912,Pass,Packaging
11913,Pass,Damaged Item
11914,Pass,Damaged Item
11915,Pass,Packaging
11916,Fail,Packaging
11917,Pass,Late Arrival
11918,Pass,None
11919,Pass,Late Arrival
11920,Pass,Damaged Item
11921,Pass,Late Arrival
11922,Pass,Damaged Item
11923,Pass,Damaged Item
11924,Pass,None
11925,Pass,Packaging
11926,Pass,Damaged Item
11927,Pass,Damaged Item
11928,Pass,Late Arrival
11929,Pass,Damaged Item
11930,Pass,Packaging
11931,Pass,Damaged Item
11932,Pass,Packaging
11933,Pass,None
11934,Pass,Damaged Item
11935,Pass,Damaged Item
11936,Pass,Packaging
11937,Pass,Late Arrival
11938,Pass,Packaging
11939,Pass,None
11940,Pass,Packaging
11941,Pass,None
11942,Pass,Late Arrival
11943,Pass,Damaged Item
11944,Pass,Late Arrival
11945,Pass,Damaged Item
11946,Pass,None
11947,Pass,Late Arrival
11948,Pass,None
11949,Pass,Late Arrival
11950,Pass,Packaging
11951,Pass,Late Arrival
11952,Pass,Packaging
11953,Pass,Late Arrival
11954,Pass,None
11955,Fail,Damaged Item
11956,Pass,Damaged Item
11957,Pass,None
11958,Fail,None
11959,Pass,Damaged Item
11960,Fail,Damaged Item
11961,Pass,Late Arrival
11962,Pass,Packaging
11963,Pass,None
11964,Pass,Packaging
11965,Pass,None
11966,Pass,Late Arrival
11967,Pass,Packaging
11968,Fail,Late Arrival
11969,Pass,Damaged Item
11970,Pass,Packaging
11971,Pass,Late Arrival
11972,Pass,None
11973,Pass,Late Arrival
11974,Pass,Packaging
11975,Pass,None
11976,Pass,None
11977,Pass,Damaged Item
11978,Pass,None
11979,Pass,Damaged Item
11980,Pass,Late Arrival
11981,Pass,Packaging
11982,Pass,Packaging
11983,Pass,Damaged Item
11984,Pass,Packaging
11985,Pass,None
11986,Pass,None
11987,Pass,Late Arrival
11988,Pass,Packaging
11989,Pass,Late Arrival
11990,Pass,Damaged Item
11991,Pass,None
11992,Pass,None
11993,Pass,None
11994,Pass,None
11995,Pass,Damaged Item
11996,Pass,None
11997,Pass,None
11998,Pass,Packaging
11999,Fail,Packaging
12000,Pass,Damaged Item
12001,Pass,Damaged Item
12002,Pass,None
12003,Pass,Late Arrival
12004,Pass,None
12005,Pass,Damaged Item
12006,Pass,Late Arrival
12007,Pass,Packaging
12008,Pass,None
12009,Pass,None
12010,Pass,Packaging
12011,Pass,Damaged Item
12012,Pass,Packaging
12013,Pass,Packaging
12014,Pass,Late Arrival
12015,Pass,Late Arrival
12016,Pass,Damaged Item
12017,Pass,None
12018,Pass,Packaging
12019,Pass,None
12020,Pass,Damaged Item
12021,Pass,Damaged Item
12022,Pass,Damaged Item
12023,Pass,None
12024,Pass,Damaged Item
12025,Pass,Damaged Item
12026,Pass,Packaging
12027,Pass,Packaging
12028,Pass,Packaging
12029,Pass,None
12030,Pass,None
12031,Pass,Late Arrival
12032,Pass,Late Arrival
12033,Pass,None
12034,Pass,Late Arrival
12035,Pass,Damaged Item
12036,Pass,Damaged Item
12037,Pass,None
12038,Pass,None
12039,Pass,Late Arrival
12040,Pass,Packaging
12041,Pass,Packaging
12042,Pass,Packaging
12043,Pass,Packaging
12044,Pass,Packaging
12045,Pass,Late Arrival
12046,Pass,None
12047,Pass,None
12048,Pass,Packaging
12049,Fail,Late Arrival
12050,Pass,Late Arrival
12051,Pass,None
12052,Pass,Packaging
12053,Pass,None
12054,Pass,Damaged Item
12055,Pass,None
12056,Pass,None
12057,Pass,Packaging
12058,Pass,None
12059,Pass,None
12060,Pass,None
12061,Pass,None
12062,Pass,Packaging
12063,Pass,Packaging
12064,Pass,Packaging
12065,Pass,Damaged Item
12066,Pass,Damaged Item
12067,Pass,None
12068,Pass,Damaged Item
12069,Pass,Packaging
12070,Pass,Damaged Item
12071,Pass,Packaging
12072,Pass,Packaging
12073,Pass,None
12074,Pass,Damaged Item
12075,Pass,None
12076,Pass,Damaged Item
12077,Pass,Late Arrival
12078,Pass,None
12079,Pass,Packaging
12080,Pass,Late Arrival
12081,Pass,Packaging
12082,Pass,None
12083,Pass,Late Arrival
12084,Pass,Damaged Item
12085,Pass,Packaging
12086,Pass,None
12087,Pass,Damaged Item
12088,Pass,Damaged Item
12089,Pass,Packaging
12090,Pass,Late Arrival
12091,Pass,Packaging
12092,Pass,Late Arrival
12093,Pass,Packaging
12094,Pass,None
12095,Pass,Late Arrival
12096,Pass,Damaged Item
12097,Pass,Packaging
12098,Pass,Late Arrival
12099,Pass,Damaged Item
12100,Pass,None
12101,Fail,None
12102,Pass,Damaged Item
12103,Pass,Damaged Item
12104,Pass,Late Arrival
12105,Pass,Damaged Item
12106,Pass,None
12107,Pass,Late Arrival
12108,Pass,Late Arrival
12109,Pass,Damaged Item
12110,Pass,Packaging
12111,Pass,Late Arrival
12112,Pass,None
12113,Pass,Late Arrival
12114,Pass,Late Arrival
12115,Pass,Late Arrival
12116,Pass,None
12117,Pass,Damaged Item
12118,Pass,Late Arrival
12119,Pass,None
12120,Pass,Damaged Item
12121,Pass,Late Arrival
12122,Pass,Damaged Item
12123,Pass,Packaging
12124,Pass,Late Arrival
12125,Pass,None
12126,Pass,Damaged Item
12127,Pass,Damaged Item
12128,Pass,None
12129,Pass,None
12130,Pass,Packaging
12131,Pass,Packaging
12132,Pass,None
12133,Pass,Packaging
12134,Pass,Late Arrival
12135,Pass,None
12136,Pass,Packaging
12137,Pass,None
12138,Pass,Damaged Item
12139,Pass,Damaged Item
12140,Pass,Damaged Item
12141,Pass,None
12142,Pass,None
12143,Pass,Packaging
12144,Pass,Packaging
12145,Pass,Damaged Item
12146,Pass,Packaging
12147,Pass,Late Arrival
12148,Pass,Packaging
12149,Fail,Late Arrival
12150,Fail,None
12151,Fail,Packaging
12152,Pass,None
12153,Pass,Late Arrival
12154,Pass,None
12155,Pass,None
12156,Pass,Packaging
12157,Pass,None
12158,Pass,Packaging
12159,Pass,Damaged Item
12160,Pass,None
12161,Pass,Late Arrival
12162,Pass,Late Arrival
12163,Pass,None
12164,Pass,None
12165,Pass,Damaged Item
12166,Pass,Packaging
12167,Pass,None
12168,Pass,None
12169,Pass,None
12170,Pass,Late Arrival
12171,Pass,Late Arrival
12172,Pass,None
12173,Pass,None
12174,Pass,None
12175,Pass,Packaging
12176,Pass,Damaged Item
12177,Pass,None
12178,Pass,Packaging
12179,Pass,Packaging
12180,Pass,Late Arrival
12181,Pass,None
12182,Pass,Packaging
12183,Pass,Damaged Item
12184,Pass,Damaged Item
12185,Pass,None
12186,Pass,None
12187,Pass,Damaged Item
12188,Pass,None
12189,Pass,None
12190,Pass,Damaged Item
12191,Pass,Packaging
12192,Fail,Damaged Item
12193,Pass,Damaged Item
12194,Pass,Late Arrival
12195,Pass,Damaged Item
12196,Pass,Late Arrival
12197,Pass,Packaging
12198,Pass,Damaged Item
12199,Pass,None
12200,Pass,Damaged Item
12201,Pass,Packaging
12202,Pass,Late Arrival
12203,Pass,None
12204,Pass,Late Arrival
12205,Pass,None
12206,Pass,Packaging
12207,Pass,Packaging
12208,Pass,Damaged Item
12209,Pass,None
12210,Pass,Late Arrival
12211,Pass,Packaging
12212,Pass,Late Arrival
12213,Pass,None
12214,Pass,None
12215,Pass,Late Arrival
12216,Pass,Damaged Item
12217,Fail,Packaging
12218,Pass,None
12219,Pass,Packaging
12220,Pass,Packaging
12221,Pass,Packaging
12222,Pass,Damaged Item
12223,Pass,Damaged Item
12224,Fail,Late Arrival
12225,Pass,Packaging
12226,Pass,Damaged Item
12227,Pass,Packaging
12228,Fail,None
12229,Pass,Damaged Item
12230,Pass,Damaged Item
12231,Pass,Packaging
12232,Pass,Packaging
12233,Pass,Damaged Item
12234,Pass,None
12235,Fail,Damaged Item
12236,Pass,Damaged Item
12237,Pass,Damaged Item
12238,Pass,None
12239,Pass,Late Arrival
12240,Pass,Damaged Item
12241,Pass,None
12242,Pass,Damaged Item
12243,Pass,Late Arrival
12244,Pass,Damaged Item
12245,Pass,None
12246,Pass,Packaging
12247,Pass,Packaging
12248,Pass,Damaged Item
12249,Pass,Packaging
12250,Pass,Damaged Item
12251,Pass,Late Arrival
12252,Pass,Damaged Item
12253,Pass,Late Arrival
12254,Pass,Damaged Item
12255,Pass,Damaged Item
12256,Pass,Packaging
12257,Pass,None
12258,Pass,Late Arrival
12259,Fail,Packaging
12260,Pass,Packaging
12261,Pass,Damaged Item
12262,Pass,Damaged Item
12263,Pass,None
12264,Pass,Packaging
12265,Pass,Packaging
12266,Pass,Packaging
12267,Pass,Late Arrival
12268,Pass,None
12269,Pass,None
12270,Pass,Late Arrival
12271,Pass,Damaged Item
12272,Pass,Late Arrival
12273,Pass,Late Arrival
12274,Fail,None
12275,Fail,Packaging
12276,Pass,Damaged Item
12277,Pass,Late Arrival
12278,Fail,Damaged Item
12279,Pass,Late Arrival
12280,Pass,Packaging
12281,Pass,None
12282,Fail,Late Arrival
12283,Pass,None
12284,Pass,Late Arrival
12285,Pass,Late Arrival
12286,Pass,Packaging
12287,Pass,Late Arrival
12288,Pass,Late Arrival
12289,Pass,Damaged Item
12290,Pass,Late Arrival
12291,Pass,None
12292,Pass,Late Arrival
12293,Pass,None
12294,Pass,Late Arrival
12295,Pass,Late Arrival
12296,Pass,Damaged Item
12297,Pass,Damaged Item
12298,Pass,Late Arrival
12299,Pass,Damaged Item
12300,Pass,None
12301,Pass,Packaging
12302,Pass,None
12303,Pass,Packaging
12304,Pass,Damaged Item
12305,Pass,None
12306,Pass,Damaged Item
12307,Pass,Packaging
12308,Pass,Packaging
12309,Fail,Packaging
12310,Pass,Late Arrival
12311,Pass,Damaged Item
12312,Pass,Packaging
12313,Pass,Packaging
12314,Pass,Packaging
12315,Pass,Damaged Item
12316,Pass,Damaged Item
12317,Pass,Damaged Item
12318,Pass,None
12319,Pass,Damaged Item
12320,Pass,Late Arrival
12321,Pass,Damaged Item
12322,Pass,Packaging
12323,Pass,None
12324,Pass,Late Arrival
12325,Pass,Damaged Item
12326,Pass,None
12327,Pass,Damaged Item
12328,Pass,None
12329,Pass,Packaging
12330,Pass,Damaged Item
12331,Pass,Packaging
12332,Pass,Late Arrival
12333,Pass,None
12334,Pass,None
12335,Pass,Damaged Item
12336,Fail,Late Arrival
12337,Pass,Late Arrival
12338,Pass,Damaged Item
12339,Pass,Damaged Item
12340,Pass,None
12341,Pass,Late Arrival
12342,Pass,None
12343,Pass,Damaged Item
12344,Pass,None
12345,Fail,Late Arrival
12346,Pass,None
12347,Pass,None
12348,Pass,Packaging
12349,Pass,Damaged Item
12350,Pass,Packaging
12351,Pass,Packaging
12352,Pass,Damaged Item
12353,Pass,Packaging
12354,Pass,Packaging
12355,Pass,Late Arrival
12356,Pass,Packaging
12357,Fail,None
12358,Pass,None
12359,Pass,None
12360,Fail,Late Arrival
12361,Pass,Late Arrival
12362,Pass,None
12363,Pass,None
12364,Pass,Late Arrival
12365,Pass,None
12366,Fail,Packaging
12367,Pass,None
12368,Pass,Late Arrival
12369,Pass,Damaged Item
12370,Pass,None
12371,Pass,None
12372,Pass,Damaged Item
12373,Pass,None
12374,Pass,None
12375,Pass,Damaged Item
12376,Pass,Damaged Item
12377,Pass,None
12378,Pass,None
12379,Pass,None
12380,Pass,Damaged Item
12381,Pass,Late Arrival
12382,Pass,None
12383,Pass,Damaged Item
12384,Pass,Packaging
12385,Pass,Packaging
12386,Pass,Late Arrival
12387,Pass,Damaged Item
12388,Pass,Damaged Item
12389,Pass,None
12390,Pass,Damaged Item
12391,Pass,Packaging
12392,Pass,Packaging
12393,Pass,Packaging
12394,Pass,Damaged Item
12395,Pass,None
12396,Pass,Damaged Item
12397,Pass,Late Arrival
12398,Pass,Late Arrival
12399,Pass,Packaging
12400,Pass,Late Arrival
12401,Pass,Late Arrival
12402,Pass,Damaged Item
12403,Pass,Late Arrival
12404,Pass,Late Arrival
12405,Pass,Late Arrival
12406,Pass,Late Arrival
12407,Pass,Packaging
12408,Pass,Packaging
12409,Pass,Late Arrival
12410,Pass,Damaged Item
12411,Pass,Packaging
12412,Fail,Packaging
12413,Pass,None
12414,Pass,Damaged Item
12415,Pass,Damaged Item
12416,Pass,Damaged Item
12417,Pass,Late Arrival
12418,Pass,Damaged Item
12419,Pass,Packaging
12420,Pass,Damaged Item
12421,Pass,Late Arrival
12422,Pass,Damaged Item
12423,Pass,Late Arrival
12424,Pass,Packaging
12425,Pass,Packaging
12426,Pass,Damaged Item
12427,Pass,Damaged Item
12428,Pass,Damaged Item
12429,Pass,None
12430,Pass,Packaging
12431,Pass,Packaging
12432,Pass,None
12433,Pass,Damaged Item
12434,Pass,Late Arrival
12435,Pass,Packaging
12436,Pass,Packaging
12437,Pass,Damaged Item
12438,Pass,Packaging
12439,Pass,Packaging
12440,Pass,None
12441,Fail,Packaging
12442,Pass,Packaging
12443,Pass,Late Arrival
12444,Pass,None
12445,Pass,Late Arrival
12446,Pass,None
12447,Pass,None
12448,Pass,Late Arrival
12449,Pass,Late Arrival
12450,Pass,Late Arrival
12451,Pass,None
12452,Pass,Damaged Item
12453,Pass,Damaged Item
12454,Pass,Late Arrival
12455,Pass,None
12456,Pass,Late Arrival
12457,Pass,Damaged Item
12458,Fail,Packaging
12459,Pass,Late Arrival
12460,Pass,Late Arrival
12461,Pass,Damaged Item
12462,Pass,None
12463,Pass,None
12464,Pass,Damaged Item
12465,Pass,Late Arrival
12466,Fail,None
12467,Pass,None
12468,Pass,Late Arrival
12469,Pass,Damaged Item
12470,Pass,Damaged Item
12471,Pass,None
12472,Pass,Packaging
12473,Pass,Damaged Item
12474,Pass,Damaged Item
12475,Pass,Damaged Item
12476,Pass,Damaged Item
12477,Pass,Late Arrival
12478,Pass,Late Arrival
12479,Pass,Packaging
12480,Pass,Damaged Item
12481,Pass,Damaged Item
12482,Pass,Damaged Item
12483,Pass,Damaged Item
12484,Pass,Late Arrival
12485,Fail,None
12486,Pass,Packaging
12487,Pass,Packaging
12488,Pass,Damaged Item
12489,Pass,Late Arrival
12490,Pass,None
12491,Pass,Packaging
12492,Pass,Damaged Item
12493,Pass,Packaging
12494,Pass,None
12495,Fail,Damaged Item
12496,Pass,Late Arrival
12497,Pass,None
12498,Pass,Packaging
12499,Pass,Late Arrival
12500,Pass,None
12501,Pass,Damaged Item
12502,Pass,None
12503,Pass,Damaged Item
12504,Pass,Packaging
12505,Pass,None
12506,Pass,Late Arrival
12507,Pass,Damaged Item
12508,Pass,Late Arrival
12509,Pass,Late Arrival
12510,Pass,None
12511,Pass,Packaging
12512,Pass,Late Arrival
12513,Pass,Damaged Item
12514,Pass,Damaged Item
12515,Pass,Damaged Item
12516,Pass,Damaged Item
12517,Pass,None
12518,Pass,Packaging
12519,Pass,Packaging
12520,Pass,Late Arrival
12521,Pass,None
12522,Pass,Late Arrival
12523,Pass,None
12524,Pass,Packaging
12525,Pass,Late Arrival
12526,Pass,Packaging
12527,Pass,Damaged Item
12528,Pass,Packaging
12529,Pass,Late Arrival
12530,Pass,Damaged Item
12531,Pass,Packaging
12532,Pass,Packaging
12533,Fail,None
12534,Pass,Packaging
12535,Pass,Packaging
12536,Pass,None
12537,Pass,Damaged Item
12538,Pass,Damaged Item
12539,Pass,Damaged Item
12540,Pass,Packaging
12541,Pass,Late Arrival
12542,Pass,Late Arrival
12543,Pass,Packaging
12544,Pass,None
12545,Pass,Late Arrival
12546,Pass,Late Arrival
12547,Pass,None
12548,Pass,Late Arrival
12549,Pass,Late Arrival
12550,Pass,Packaging
12551,Pass,Packaging
12552,Pass,None
12553,Pass,Late Arrival
12554,Pass,None
12555,Pass,None
12556,Pass,Packaging
12557,Pass,Packaging
12558,Pass,Late Arrival
12559,Pass,Damaged Item
12560,Pass,Late Arrival
12561,Pass,Damaged Item
12562,Pass,Late Arrival
12563,Pass,Packaging
12564,Pass,None
12565,Pass,Packaging
12566,Pass,Packaging
12567,Pass,Damaged Item
12568,Pass,None
12569,Pass,None
12570,Pass,None
12571,Pass,Packaging
12572,Pass,Late Arrival
12573,Pass,Damaged Item
12574,Pass,None
12575,Pass,Packaging
12576,Pass,Late Arrival
12577,Pass,Late Arrival
12578,Pass,Packaging
12579,Pass,None
12580,Pass,Late Arrival
12581,Pass,Packaging
12582,Pass,Packaging
12583,Pass,Packaging
12584,Pass,Damaged Item
12585,Pass,None
12586,Pass,None
12587,Pass,None
12588,Pass,Damaged Item
12589,Pass,Late Arrival
12590,Pass,None
12591,Pass,None
12592,Pass,Late Arrival
12593,Fail,Late Arrival
12594,Pass,Damaged Item
12595,Pass,None
12596,Pass,Late Arrival
12597,Pass,Damaged Item
12598,Pass,Late Arrival
12599,Pass,Late Arrival
12600,Pass,Packaging
12601,Pass,Late Arrival
12602,Pass,None
12603,Pass,Damaged Item
12604,Pass,None
12605,Pass,Damaged Item
12606,Pass,Late Arrival
12607,Pass,Packaging
12608,Pass,None
12609,Pass,Packaging
12610,Pass,None
12611,Pass,None
12612,Pass,Packaging
12613,Pass,Packaging
12614,Pass,None
12615,Pass,Late Arrival
12616,Pass,Late Arrival
12617,Pass,Late Arrival
12618,Pass,Packaging
12619,Pass,Late Arrival
12620,Pass,Late Arrival
12621,Pass,Damaged Item
12622,Pass,None
12623,Pass,None
12624,Pass,Packaging
12625,Pass,Packaging
12626,Pass,None
12627,Pass,Damaged Item
12628,Pass,Late Arrival
12629,Pass,None
12630,Pass,Packaging
12631,Pass,Packaging
12632,Fail,Late Arrival
12633,Pass,Packaging
12634,Pass,Packaging
12635,Pass,Damaged Item
12636,Pass,Damaged Item
12637,Pass,None
12638,Pass,Damaged Item
12639,Pass,None
12640,Pass,Late Arrival
12641,Pass,None
12642,Pass,Packaging
12643,Pass,Late Arrival
12644,Pass,Late Arrival
12645,Pass,Packaging
12646,Pass,Damaged Item
12647,Fail,Late Arrival
12648,Pass,Late Arrival
12649,Pass,Damaged Item
12650,Pass,Late Arrival
12651,Pass,Late Arrival
12652,Pass,None
12653,Pass,Late Arrival
12654,Pass,None
12655,Pass,None
12656,Pass,Packaging
12657,Pass,None
12658,Pass,Damaged Item
12659,Pass,Packaging
12660,Pass,Late Arrival
12661,Pass,None
12662,Pass,Packaging
12663,Pass,Packaging
12664,Pass,Late Arrival
12665,Pass,Damaged Item
12666,Pass,None
12667,Pass,Packaging
12668,Pass,Damaged Item
12669,Pass,Late Arrival
12670,Pass,None
12671,Pass,None
12672,Fail,Late Arrival
12673,Pass,Late Arrival
12674,Pass,None
12675,Pass,Damaged Item
12676,Pass,None
12677,Pass,Late Arrival
12678,Pass,Late Arrival
12679,Pass,None
12680,Pass,Damaged Item
12681,Pass,None
12682,Pass,None
12683,Pass,Damaged Item
12684,Pass,Damaged Item
12685,Pass,Packaging
12686,Pass,Packaging
12687,Pass,Damaged Item
12688,Pass,Damaged Item
12689,Pass,Damaged Item
12690,Pass,None
12691,Pass,Damaged Item
12692,Pass,Late Arrival
12693,Pass,None
12694,Pass,Late Arrival
12695,Pass,Packaging
12696,Pass,Packaging
12697,Pass,None
12698,Pass,None
12699,Pass,Damaged Item
12700,Pass,Late Arrival
12701,Pass,Damaged Item
12702,Pass,None
12703,Pass,Damaged Item
12704,Pass,None
12705,Pass,Packaging
12706,Pass,None
12707,Pass,Damaged Item
12708,Pass,None
12709,Pass,None
12710,Pass,None
12711,Pass,Late Arrival
12712,Pass,Damaged Item
12713,Pass,Damaged Item
12714,Pass,Late Arrival
12715,Pass,Packaging
12716,Pass,Late Arrival
12717,Pass,None
12718,Pass,Late Arrival
12719,Pass,Packaging
12720,Pass,None
12721,Pass,Packaging
12722,Fail,Packaging
12723,Fail,Late Arrival
12724,Pass,Damaged Item
12725,Pass,Packaging
12726,Pass,None
12727,Pass,None
12728,Fail,Damaged Item
12729,Pass,Packaging
12730,Pass,Damaged Item
12731,Pass,Late Arrival
12732,Pass,None
12733,Pass,Damaged Item
12734,Pass,None
12735,Pass,Late Arrival
12736,Pass,Damaged Item
12737,Pass,None
12738,Pass,Packaging
12739,Pass,Late Arrival
12740,Fail,Packaging
12741,Pass,None
12742,Pass,Packaging
12743,Pass,Packaging
12744,Pass,Late Arrival
12745,Pass,Packaging
12746,Pass,Damaged Item
12747,Pass,Packaging
12748,Pass,None
12749,Pass,Late Arrival
12750,Pass,Packaging
12751,Pass,None
12752,Pass,Damaged Item
12753,Pass,None
12754,Pass,None
12755,Pass,Late Arrival
12756,Pass,None
12757,Pass,Packaging
12758,Pass,None
12759,Pass,Late Arrival
12760,Pass,Packaging
12761,Pass,Packaging
12762,Pass,Packaging
12763,Pass,None
12764,Pass,Packaging
12765,Pass,Packaging
12766,Pass,None
12767,Pass,Late Arrival
12768,Pass,Damaged Item
12769,Pass,None
12770,Pass,Late Arrival
12771,Pass,Late Arrival
12772,Pass,None
12773,Pass,Packaging
12774,Fail,Damaged Item
12775,Pass,Packaging
12776,Pass,Damaged Item
12777,Pass,Packaging
12778,Pass,Late Arrival
12779,Pass,Damaged Item
12780,Pass,Late Arrival
12781,Pass,Damaged Item
12782,Pass,Late Arrival
12783,Pass,Late Arrival
12784,Pass,Damaged Item
12785,Pass,Late Arrival
12786,Pass,Packaging
12787,Pass,Packaging
12788,Pass,Late Arrival
12789,Pass,Late Arrival
12790,Pass,Damaged Item
12791,Pass,Late Arrival
12792,Pass,Late Arrival
12793,Pass,Packaging
12794,Pass,Packaging
12795,Pass,None
12796,Pass,None
12797,Pass,None
12798,Pass,Late Arrival
12799,Pass,Packaging
12800,Pass,Damaged Item
12801,Pass,Late Arrival
12802,Pass,Damaged Item
12803,Pass,None
12804,Pass,Late Arrival
12805,Pass,Late Arrival
12806,Pass,Damaged Item
12807,Pass,Damaged Item
12808,Pass,Late Arrival
12809,Pass,Damaged Item
12810,Pass,Damaged Item
12811,Pass,Packaging
12812,Pass,None
12813,Pass,Packaging
12814,Pass,Late Arrival
12815,Pass,Packaging
12816,Pass,None
12817,Pass,None
12818,Pass,Damaged Item
12819,Pass,None
12820,Pass,None
12821,Pass,Late Arrival
12822,Pass,None
12823,Pass,Late Arrival
12824,Pass,None
12825,Pass,Damaged Item
12826,Pass,Damaged Item
12827,Pass,Damaged Item
12828,Pass,Late Arrival
12829,Fail,None
12830,Pass,Damaged Item
12831,Pass,Damaged Item
12832,Pass,Late Arrival
12833,Fail,Damaged Item
12834,Pass,Packaging
12835,Pass,Damaged Item
12836,Pass,None
12837,Pass,Late Arrival
12838,Pass,Late Arrival
12839,Pass,Damaged Item
12840,Pass,None
12841,Pass,Damaged Item
12842,Pass,Packaging
12843,Pass,None
12844,Pass,None
12845,Pass,None
12846,Pass,Damaged Item
12847,Pass,Damaged Item
12848,Fail,Damaged Item
12849,Pass,None
12850,Pass,Packaging
12851,Pass,Late Arrival
12852,Pass,Damaged Item
12853,Pass,Packaging
12854,Fail,Damaged Item
12855,Fail,None
12856,Pass,Damaged Item
12857,Pass,Late Arrival
12858,Fail,None
12859,Pass,Damaged Item
12860,Pass,None
12861,Pass,Packaging
12862,Pass,Damaged Item
12863,Pass,Late Arrival
12864,Pass,Damaged Item
12865,Pass,Damaged Item
12866,Pass,Damaged Item
12867,Pass,Late Arrival
12868,Pass,Damaged Item
12869,Pass,None
12870,Pass,Late Arrival
12871,Pass,Packaging
12872,Pass,Late Arrival
12873,Pass,Packaging
12874,Pass,Damaged Item
12875,Pass,Damaged Item
12876,Pass,None
12877,Pass,None
12878,Pass,Packaging
12879,Pass,None
12880,Pass,Damaged Item
12881,Pass,Damaged Item
12882,Pass,Damaged Item
12883,Pass,None
12884,Pass,Packaging
12885,Pass,Packaging
12886,Pass,Damaged Item
12887,Pass,None
12888,Pass,Packaging
12889,Fail,Late Arrival
12890,Pass,Late Arrival
12891,Pass,Late Arrival
12892,Pass,None
12893,Pass,Damaged Item
12894,Pass,Packaging
12895,Pass,Late Arrival
12896,Pass,None
12897,Pass,Damaged Item
12898,Pass,Damaged Item
12899,Pass,Packaging
12900,Pass,Packaging
12901,Pass,Damaged Item
12902,Pass,Packaging
12903,Pass,Damaged Item
12904,Pass,Damaged Item
12905,Pass,Packaging
12906,Pass,Packaging
12907,Pass,Damaged Item
12908,Pass,None
12909,Fail,Late Arrival
12910,Pass,Damaged Item
12911,Pass,Late Arrival
12912,Pass,None
12913,Pass,Late Arrival
12914,Pass,None
12915,Pass,Damaged Item
12916,Pass,Damaged Item
12917,Pass,Late Arrival
12918,Pass,None
12919,Pass,Damaged Item
12920,Pass,None
12921,Pass,Late Arrival
12922,Pass,Packaging
12923,Pass,Packaging
12924,Pass,Late Arrival
12925,Pass,Damaged Item
12926,Pass,Packaging
12927,Pass,Packaging
12928,Pass,Packaging
12929,Pass,Late Arrival
12930,Pass,Packaging
12931,Pass,Packaging
12932,Pass,Late Arrival
12933,Pass,Damaged Item
12934,Pass,None
12935,Pass,Late Arrival
12936,Pass,Damaged Item
